message,severity,attributes,tags,timestamp
	at org.springframework.jdbc.datasource.init.ResourceDatabasePopulator.populate(ResourceDatabasePopulator.java:254) ~[spring-jdbc-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.456925735Z
	at org.springframework.jdbc.datasource.init.DatabasePopulatorUtils.execute(DatabasePopulatorUtils.java:54) ~[spring-jdbc-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.456932157Z
	at org.springframework.boot.jdbc.init.DataSourceScriptDatabaseInitializer.runScripts(DataSourceScriptDatabaseInitializer.java:87) ~[spring-boot-3.3.5.jar!/:3.3.5],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.461711993Z
	at org.springframework.boot.sql.init.AbstractScriptDatabaseInitializer.runScripts(AbstractScriptDatabaseInitializer.java:146) ~[spring-boot-3.3.5.jar!/:3.3.5],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.461752709Z
	at org.springframework.boot.sql.init.AbstractScriptDatabaseInitializer.applyScripts(AbstractScriptDatabaseInitializer.java:108) ~[spring-boot-3.3.5.jar!/:3.3.5],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.461761876Z
	at org.springframework.boot.sql.init.AbstractScriptDatabaseInitializer.applySchemaScripts(AbstractScriptDatabaseInitializer.java:98) ~[spring-boot-3.3.5.jar!/:3.3.5],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.461769392Z
	at org.springframework.boot.sql.init.AbstractScriptDatabaseInitializer.initializeDatabase(AbstractScriptDatabaseInitializer.java:76) ~[spring-boot-3.3.5.jar!/:3.3.5],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.461777287Z
	at org.springframework.boot.sql.init.AbstractScriptDatabaseInitializer.afterPropertiesSet(AbstractScriptDatabaseInitializer.java:66) ~[spring-boot-3.3.5.jar!/:3.3.5],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.461783241Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeInitMethods(AbstractAutowireCapableBeanFactory.java:1853) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.461789925Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1802) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.461796841Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:600) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.461804184Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:522) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.461811165Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:337) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.466164216Z
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.466176730Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:335) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.466184669Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.466191128Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:313) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.466197219Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.466204287Z
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.466212050Z
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1443) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.466220473Z
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1353) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.466225122Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.autowireByType(AbstractAutowireCapableBeanFactory.java:1521) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.466229547Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1430) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.466235433Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:599) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.469208967Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:522) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.469215842Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:337) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.469224264Z
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.469231675Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:335) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.469237079Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.469242605Z
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.469247949Z
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1443) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.469253328Z
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1353) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.469258871Z
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.resolveFieldValue(AutowiredAnnotationBeanPostProcessor.java:785) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.469267399Z
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:768) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.470962926Z
	at org.springframework.beans.factory.annotation.InjectionMetadata.inject(InjectionMetadata.java:145) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.470975452Z
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessProperties(AutowiredAnnotationBeanPostProcessor.java:509) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.470984898Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1439) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.470993380Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:599) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.471004515Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:522) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.471012061Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:337) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.471019422Z
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.471027465Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:335) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.471035588Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.473479852Z
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.473492933Z
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1443) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.473502320Z
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1353) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.473510700Z
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.resolveFieldValue(AutowiredAnnotationBeanPostProcessor.java:785) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.473516685Z
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:768) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.473523053Z
	at org.springframework.beans.factory.annotation.InjectionMetadata.inject(InjectionMetadata.java:145) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:12.473531610Z
